left_curie	left_title	right_curie	right_titke	similarity
71602784-0659-450a-8057-a53fb727db46	[DSGVO MOOC] 07 Weitere Rechte, Instrumente, Verarbeitungsverzeichnis 	aaed2a4e-bb6a-485b-a89e-81d8a033a6e6	[DSGVO MOOC] 08 DSB, PIA, Datensicherheit 	0.7758089593756985
71602784-0659-450a-8057-a53fb727db46	[DSGVO MOOC] 07 Weitere Rechte, Instrumente, Verarbeitungsverzeichnis 	3e25e275-b1ce-4043-81ae-11651603e3b7	[DSGVO MOOC] 03 Primärrecht, Datenschutzanpassungsgesetz 	0.8053457042018644
71602784-0659-450a-8057-a53fb727db46	[DSGVO MOOC] 07 Weitere Rechte, Instrumente, Verarbeitungsverzeichnis 	0fcfa792-e7f8-4141-97ae-49cffeb4eac4	[DSGVO MOOC] 05 Rollen, Grundsätze 	0.8103151243132809
71602784-0659-450a-8057-a53fb727db46	[DSGVO MOOC] 07 Weitere Rechte, Instrumente, Verarbeitungsverzeichnis 	6a746070-9b1b-469d-813a-a70a54463bfb	[DSGVO MOOC] 02 Bisherige Rechtslage, zentrale Versprechen, Primärrecht 	0.7491271317372747
71602784-0659-450a-8057-a53fb727db46	[DSGVO MOOC] 07 Weitere Rechte, Instrumente, Verarbeitungsverzeichnis 	077db780-4685-42a3-9138-6efdd4e45e3b	[DSGVO MOOC] 01 Einleitung 	0.8440431568513004
56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	872920f8-faa4-472e-93a8-e8b2d321babc	[wasmachich3] Erwartungen ans Thema der Bachelorarbeit	0.7978423987312083
56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	8fec6ce7-93a8-44b0-a5f3-853c36c95091	[wasmachich3] Die Bachelorarbeit fertigstellen	0.8456357610577351
56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	4deb3bb7-3c8b-4970-8de0-12b8e0130c00	[wasmachich3] Die Bachelorarbeit Schritt für Schritt aufbauen	0.7802519568127917
56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	abbbacb4-fd11-4616-8938-1c8d6ab42dd7	[wasmachich3] Lektion 3, Trailer	0.9306148808981506
56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	1d17e33d-d7df-49b2-ada1-6556cffc81dd	[wasmachich3] Die Bachelorarbeit überarbeiten	0.8456357610577351
1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	872920f8-faa4-472e-93a8-e8b2d321babc	[wasmachich3] Erwartungen ans Thema der Bachelorarbeit	0.8281511326345042
1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	8fec6ce7-93a8-44b0-a5f3-853c36c95091	[wasmachich3] Die Bachelorarbeit fertigstellen	0.8777600869919912
1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	4deb3bb7-3c8b-4970-8de0-12b8e0130c00	[wasmachich3] Die Bachelorarbeit Schritt für Schritt aufbauen	0.809892458463459
1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	abbbacb4-fd11-4616-8938-1c8d6ab42dd7	[wasmachich3] Lektion 3, Trailer	0.8889248948285516
1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	1d17e33d-d7df-49b2-ada1-6556cffc81dd	[wasmachich3] Die Bachelorarbeit überarbeiten	0.8777600869919912
1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	0.8605862976035993
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	cf9b28d5-571a-4376-a403-0b2c2c8b558a	[wasmachich2] Überarbeitungsstrategien und Feedback	0.8440359010043933
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	8731eb56-d4d9-400f-920c-b7ed2a1defaf	[wasmachich2] Wissenschaftliche Textsorten im Fach	0.8329968540776794
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	975456e6-a381-4ccb-af14-fdb5dd29fa5f	[wasmachich2] Die erste schriftliche Arbeit - was erwarten Lehrende von Ihnen? 	0.8425056151402559
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	f4c3cb16-3a9c-40bc-bdac-d6443e995774	[wasmachich2] 11 Tipps, die wissenschaftliches Schreiben erleichtern (hoffentlich)	0.8317117724923403
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	89fda3e5-94b2-476d-9781-b8107e53a488	"[wasmachich2] Den ""shitty first draft"" schreiben"	0.8172365347608621
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	fc28ea11-c7b5-4078-863b-2a65317b81a2	[wasmachich2] Schreiben - aber wie? Studierende berichten 	0.9031357619647468
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	0c33ce1e-ae13-452d-a2e2-a137b6bc91f1	[wasmachich2] Abgabe und Bewertung	0.8449888747545516
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	1d8a1ad4-b2d6-4a10-8f83-290df28cc65a	[wasmachich2] Aller Anfang ist schwer - Ein Rückblick	0.822621007770245
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	7a5ae226-e456-420a-9cee-15ef348542ff	[wasmachich2] Wissenschaftliches Schreiben - worauf lass ich mich ein? 	0.8546731203493202
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	00486b51-83b6-40d8-a895-953da2cfb94c	[wasmachich2] Wissenschaftssprache	0.8709738946634193
84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	eeb31fb2-a235-4771-a990-c4efb3861890	[wasmachich2] Was man über Textsorten und Wissenschaftssprache wissen muss	0.8076809014543088
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	cf9b28d5-571a-4376-a403-0b2c2c8b558a	[wasmachich2] Überarbeitungsstrategien und Feedback	0.8540681514369574
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	8731eb56-d4d9-400f-920c-b7ed2a1defaf	[wasmachich2] Wissenschaftliche Textsorten im Fach	0.8428978938790681
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	975456e6-a381-4ccb-af14-fdb5dd29fa5f	[wasmachich2] Die erste schriftliche Arbeit - was erwarten Lehrende von Ihnen? 	0.8525196765230364
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	f4c3cb16-3a9c-40bc-bdac-d6443e995774	[wasmachich2] 11 Tipps, die wissenschaftliches Schreiben erleichtern (hoffentlich)	0.8031804487069165
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	89fda3e5-94b2-476d-9781-b8107e53a488	"[wasmachich2] Den ""shitty first draft"" schreiben"	0.826950246665303
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	fc28ea11-c7b5-4078-863b-2a65317b81a2	[wasmachich2] Schreiben - aber wie? Studierende berichten 	0.8721542853294033
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	0c33ce1e-ae13-452d-a2e2-a137b6bc91f1	[wasmachich2] Abgabe und Bewertung	0.8550324522779491
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	1d8a1ad4-b2d6-4a10-8f83-290df28cc65a	[wasmachich2] Aller Anfang ist schwer - Ein Rückblick	0.8323987197742235
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	7a5ae226-e456-420a-9cee-15ef348542ff	[wasmachich2] Wissenschaftliches Schreiben - worauf lass ich mich ein? 	0.8253541226702182
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	00486b51-83b6-40d8-a895-953da2cfb94c	[wasmachich2] Wissenschaftssprache	0.8813263313560898
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	eeb31fb2-a235-4771-a990-c4efb3861890	[wasmachich2] Was man über Textsorten und Wissenschaftssprache wissen muss	0.8172810346516602
ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	0.8650947565170343
0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	872920f8-faa4-472e-93a8-e8b2d321babc	[wasmachich3] Erwartungen ans Thema der Bachelorarbeit	0.8064356170059405
0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	8fec6ce7-93a8-44b0-a5f3-853c36c95091	[wasmachich3] Die Bachelorarbeit fertigstellen	0.9011384026490705
0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	4deb3bb7-3c8b-4970-8de0-12b8e0130c00	[wasmachich3] Die Bachelorarbeit Schritt für Schritt aufbauen	0.8314631835657266
0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	abbbacb4-fd11-4616-8938-1c8d6ab42dd7	[wasmachich3] Lektion 3, Trailer	0.8656157889352094
0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	1d17e33d-d7df-49b2-ada1-6556cffc81dd	[wasmachich3] Die Bachelorarbeit überarbeiten	0.9011384026490705
0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	0.8380202773943548
0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	0.8698553035016459
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	cf9b28d5-571a-4376-a403-0b2c2c8b558a	[wasmachich2] Überarbeitungsstrategien und Feedback	0.8403856690311166
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	8731eb56-d4d9-400f-920c-b7ed2a1defaf	[wasmachich2] Wissenschaftliche Textsorten im Fach	0.8293943630618648
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	975456e6-a381-4ccb-af14-fdb5dd29fa5f	[wasmachich2] Die erste schriftliche Arbeit - was erwarten Lehrende von Ihnen? 	0.8388620012484884
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	f4c3cb16-3a9c-40bc-bdac-d6443e995774	[wasmachich2] 11 Tipps, die wissenschaftliches Schreiben erleichtern (hoffentlich)	0.7903132058063846
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	89fda3e5-94b2-476d-9781-b8107e53a488	"[wasmachich2] Den ""shitty first draft"" schreiben"	0.8137022029565347
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	fc28ea11-c7b5-4078-863b-2a65317b81a2	[wasmachich2] Schreiben - aber wie? Studierende berichten 	0.8581820564807793
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	0c33ce1e-ae13-452d-a2e2-a137b6bc91f1	[wasmachich2] Abgabe und Bewertung	0.8413345214219249
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	1d8a1ad4-b2d6-4a10-8f83-290df28cc65a	[wasmachich2] Aller Anfang ist schwer - Ein Rückblick	0.8190633895446708
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	7a5ae226-e456-420a-9cee-15ef348542ff	[wasmachich2] Wissenschaftliches Schreiben - worauf lass ich mich ein? 	0.8121316494483526
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	00486b51-83b6-40d8-a895-953da2cfb94c	[wasmachich2] Wissenschaftssprache	0.8672071629942963
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	eeb31fb2-a235-4771-a990-c4efb3861890	[wasmachich2] Was man über Textsorten und Wissenschaftssprache wissen muss	0.804187895235989
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	0.8239220976743623
2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	0.8337152744941594
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	872920f8-faa4-472e-93a8-e8b2d321babc	[wasmachich3] Erwartungen ans Thema der Bachelorarbeit	0.8241148765171005
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	8fec6ce7-93a8-44b0-a5f3-853c36c95091	[wasmachich3] Die Bachelorarbeit fertigstellen	0.8734820459664792
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	4deb3bb7-3c8b-4970-8de0-12b8e0130c00	[wasmachich3] Die Bachelorarbeit Schritt für Schritt aufbauen	0.8059451917616512
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	abbbacb4-fd11-4616-8938-1c8d6ab42dd7	[wasmachich3] Lektion 3, Trailer	0.9999999999999999
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	1d17e33d-d7df-49b2-ada1-6556cffc81dd	[wasmachich3] Die Bachelorarbeit überarbeiten	0.8734820459664792
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	0.9306148808981504
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	0.8889248948285515
a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	0.8656157889352093
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	cf9b28d5-571a-4376-a403-0b2c2c8b558a	[wasmachich2] Überarbeitungsstrategien und Feedback	0.8386006566050672
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	8731eb56-d4d9-400f-920c-b7ed2a1defaf	[wasmachich2] Wissenschaftliche Textsorten im Fach	0.8276326966047639
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	975456e6-a381-4ccb-af14-fdb5dd29fa5f	[wasmachich2] Die erste schriftliche Arbeit - was erwarten Lehrende von Ihnen? 	0.8370802251531207
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	f4c3cb16-3a9c-40bc-bdac-d6443e995774	[wasmachich2] 11 Tipps, die wissenschaftliches Schreiben erleichtern (hoffentlich)	0.7886345492742455
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	89fda3e5-94b2-476d-9781-b8107e53a488	"[wasmachich2] Den ""shitty first draft"" schreiben"	0.8119738672686407
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	fc28ea11-c7b5-4078-863b-2a65317b81a2	[wasmachich2] Schreiben - aber wie? Studierende berichten 	0.8563592438233518
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	0c33ce1e-ae13-452d-a2e2-a137b6bc91f1	[wasmachich2] Abgabe und Bewertung	0.8395474935958389
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	1d8a1ad4-b2d6-4a10-8f83-290df28cc65a	[wasmachich2] Aller Anfang ist schwer - Ein Rückblick	0.817323666484252
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	7a5ae226-e456-420a-9cee-15ef348542ff	[wasmachich2] Wissenschaftliches Schreiben - worauf lass ich mich ein? 	0.8104066496782772
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	00486b51-83b6-40d8-a895-953da2cfb94c	[wasmachich2] Wissenschaftssprache	0.865365180653393
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	eeb31fb2-a235-4771-a990-c4efb3861890	[wasmachich2] Was man über Textsorten und Wissenschaftssprache wissen muss	0.8024797683142988
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	84e06880-86bd-4352-8cfc-9b3f25b28e52	[wasmachich2] Kein Schreiben ohne Überarbeiten - Feedback ist der Schlüssel!	0.8221720545255532
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	ed4aa190-155f-42fc-b803-d020e16d3907	[wasmachich2] Überarbeitung und Feedback - Erfahrungsberichte	0.8319444302501413
ec813412-cff1-4e45-b349-ec1f4f6e39c5	[wasmachich2] Strukturmerkmale wissenschaftlicher Texte	2c3cd68e-aecd-40b4-a867-2cea7f14e378	[wasmachich2] Alle machen Fehler - ein paar kann man vermeiden	0.8186163779039872
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	872920f8-faa4-472e-93a8-e8b2d321babc	[wasmachich3] Erwartungen ans Thema der Bachelorarbeit	0.8012166058815895
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	8fec6ce7-93a8-44b0-a5f3-853c36c95091	[wasmachich3] Die Bachelorarbeit fertigstellen	0.8492120942234288
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	4deb3bb7-3c8b-4970-8de0-12b8e0130c00	[wasmachich3] Die Bachelorarbeit Schritt für Schritt aufbauen	0.7835517710818295
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	abbbacb4-fd11-4616-8938-1c8d6ab42dd7	[wasmachich3] Lektion 3, Trailer	0.8600137813643643
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	1d17e33d-d7df-49b2-ada1-6556cffc81dd	[wasmachich3] Die Bachelorarbeit überarbeiten	0.8492120942234288
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	0.8325968597551506
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	0.8642258590552243
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	0.8415644034230607
f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	0.8600137813643641
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	872920f8-faa4-472e-93a8-e8b2d321babc	[wasmachich3] Erwartungen ans Thema der Bachelorarbeit	0.760927266155375
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	8fec6ce7-93a8-44b0-a5f3-853c36c95091	[wasmachich3] Die Bachelorarbeit fertigstellen	0.8065092916197165
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	4deb3bb7-3c8b-4970-8de0-12b8e0130c00	[wasmachich3] Die Bachelorarbeit Schritt für Schritt aufbauen	0.7441507111606395
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	abbbacb4-fd11-4616-8938-1c8d6ab42dd7	[wasmachich3] Lektion 3, Trailer	0.8167678137293196
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	1d17e33d-d7df-49b2-ada1-6556cffc81dd	[wasmachich3] Die Bachelorarbeit überarbeiten	0.8065092916197165
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	56ad6b67-f016-4ba5-9af4-ab33b8440384	[wasmachich3] Lektin 4, Trailer	0.7907295575906567
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	1f9f2847-948b-4e01-9f0f-1bb9d22abe7b	[wasmachich3] Der Vierschritt	0.8207680862381673
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	0c0f4a72-82bd-43a1-82d0-2afdeb9b80b6	[wasmachich3] Die Bachelorarbeit - Kompetenzen und Mindset 	0.7992461665042274
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	a119bc5a-3767-4ff4-af9f-31d6efbb4c45	[wasmachich3] Lektion 2, Trailer	0.8167678137293197
9e870d94-d831-40e7-ad9a-0477ea3c1b61	[wasmachich3] Den Rohtext verfassen- Erfahrungen	f3f03eaf-9c79-4886-8426-b7081547bc10	[wasmachich3] Die Themenfindung – Erfahrungen	0.8808929580279072
6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.8157835145817284
d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7458862606168027
d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7473309582887868
7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.8173560827062619
7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.8117434067686896
7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7421923138094793
e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7330650991643536
e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7752037949127013
e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7461202242767667
81219c51-0df0-4898-acbb-f74c7bb2a503	KliMO - Auswirkungen des Klimawandels - Dimensionen und Wirkweisen	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7007341262624684
30e00356-4ae3-4d37-b3a8-34dabff2b931	KliMO - Anpassungskapazitäten und Handlungsstrategien	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7031788041687173
99df349e-5f0f-482c-9e33-6c5ed0e0bc13	KliMO - Klimawandel und Migration: komplexe Wechselwirkungen - was wir wissen	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7200331124614178
65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.8085012642763354
65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.8437283301115053
65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7406597630489341
65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.8044972212719493
65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	0.7682837873722949
